DEPARTAMENTO,calendar_start_date,calendar_end_date,Year,dengue_total,Temperature,Rain
CARAZO,2021-01-31,2021-02-06,2021,24,23.428571428571427,0.3
CHINANDEGA,2021-01-31,2021-02-06,2021,79,26.885714285714286,0.1
CHONTALES,2021-01-31,2021-02-06,2021,34,25.071428571428573,0.2
ESTELI,2021-01-31,2021-02-06,2021,31,21.4,0.2
GRANADA,2021-01-31,2021-02-06,2021,93,26.371428571428574,0.8
JINOTEGA,2021-01-31,2021-02-06,2021,63,19.45714285714286,0.6
LEON,2021-01-31,2021-02-06,2021,115,28.02857142857143,0
MADRIZ,2021-01-31,2021-02-06,2021,14,21.457142857142856,1.9
MANAGUA,2021-01-31,2021-02-06,2021,157,26.985714285714284,0
MASAYA,2021-01-31,2021-02-06,2021,66,24.214285714285715,1.3
MATAGALPA,2021-01-31,2021-02-06,2021,30,21.742857142857144,0
NUEVA SEGOVIA,2021-01-31,2021-02-06,2021,28,22.17142857142857,0.30000000000000004
REGION AUTONOMA DEL ATLANTICO SUR,2021-01-31,2021-02-06,2021,13,25,12.1
RIO SAN JUAN,2021-01-31,2021-02-06,2021,25,24.914285714285715,13.6
RIVAS,2021-01-31,2021-02-06,2021,65,26.257142857142856,1
ZELAYA CENTRAL,2021-01-31,2021-02-06,2021,44,23.84285714285714,13.5
BILWI,2021-02-07,2021-02-13,2021,15,25.62857142857143,10.8
BOACO,2021-02-07,2021-02-13,2021,47,23.385714285714286,0.3
CARAZO,2021-02-07,2021-02-13,2021,28,23.95714285714286,0.4
CHINANDEGA,2021-02-07,2021-02-13,2021,97,26.742857142857144,1.2
CHONTALES,2021-02-07,2021-02-13,2021,36,25.8,0.5
ESTELI,2021-02-07,2021-02-13,2021,36,22.442857142857143,1.3
GRANADA,2021-02-07,2021-02-13,2021,95,26.814285714285713,1.7000000000000002
JINOTEGA,2021-02-07,2021-02-13,2021,55,20.34285714285714,0.9
LEON,2021-02-07,2021-02-13,2021,109,28.32857142857143,0
MADRIZ,2021-02-07,2021-02-13,2021,19,22.728571428571428,5.3
MANAGUA,2021-02-07,2021-02-13,2021,147,27.34285714285714,0.3
MASAYA,2021-02-07,2021-02-13,2021,61,24.65714285714286,1.9
MATAGALPA,2021-02-07,2021-02-13,2021,42,22.214285714285715,1
NUEVA SEGOVIA,2021-02-07,2021-02-13,2021,37,23.557142857142857,0.4
REGION AUTONOMA DEL ATLANTICO SUR,2021-02-07,2021-02-13,2021,28,25.614285714285714,12.9
RIO SAN JUAN,2021-02-07,2021-02-13,2021,40,25.2,8.5
RIVAS,2021-02-07,2021-02-13,2021,68,26.728571428571428,1.5
ZELAYA CENTRAL,2021-02-07,2021-02-13,2021,32,24.085714285714285,8.700000000000001
BILWI,2021-02-14,2021-02-20,2021,32,25.685714285714287,12.9
BOACO,2021-02-14,2021-02-20,2021,38,24.114285714285714,1.5
CARAZO,2021-02-14,2021-02-20,2021,23,24.714285714285715,1
CHINANDEGA,2021-02-14,2021-02-20,2021,92,27.15714285714286,5.2
CHONTALES,2021-02-14,2021-02-20,2021,27,26.32857142857143,1.2
ESTELI,2021-02-14,2021-02-20,2021,24,23.085714285714285,2.3
GRANADA,2021-02-14,2021-02-20,2021,120,27.3,1.5999999999999999
JINOTEGA,2021-02-14,2021-02-20,2021,63,21.1,3.9
LEON,2021-02-14,2021-02-20,2021,119,28.071428571428573,0.7000000000000001
MADRIZ,2021-02-14,2021-02-20,2021,7,23.714285714285715,2.4
MANAGUA,2021-02-14,2021-02-20,2021,131,28.02857142857143,2.8
MASAYA,2021-02-14,2021-02-20,2021,70,25.442857142857143,2.7
MATAGALPA,2021-02-14,2021-02-20,2021,33,22.928571428571427,2.9000000000000004
NUEVA SEGOVIA,2021-02-14,2021-02-20,2021,50,24.47142857142857,2.6
REGION AUTONOMA DEL ATLANTICO SUR,2021-02-14,2021-02-20,2021,15,25.614285714285714,16.2
RIO SAN JUAN,2021-02-14,2021-02-20,2021,46,25.37142857142857,9.5
RIVAS,2021-02-14,2021-02-20,2021,57,27.17142857142857,2.4
ZELAYA CENTRAL,2021-02-14,2021-02-20,2021,48,24.5,8.5
BILWI,2021-02-21,2021-02-27,2021,43,25.357142857142858,28.5
BOACO,2021-02-21,2021-02-27,2021,46,22.87142857142857,12.700000000000001
CARAZO,2021-02-21,2021-02-27,2021,19,23.571428571428573,5.6000000000000005
CHINANDEGA,2021-02-21,2021-02-27,2021,88,28.54285714285714,0.6000000000000001
CHONTALES,2021-02-21,2021-02-27,2021,21,25.3,8.1
ESTELI,2021-02-21,2021-02-27,2021,12,21.67142857142857,0.4
GRANADA,2021-02-21,2021-02-27,2021,85,26.57142857142857,9.6
JINOTEGA,2021-02-21,2021-02-27,2021,54,19.5,16.5
LEON,2021-02-21,2021-02-27,2021,119,29.257142857142856,0.5
MADRIZ,2021-02-21,2021-02-27,2021,14,22.02857142857143,6
MANAGUA,2021-02-21,2021-02-27,2021,112,27.12857142857143,5.4
MASAYA,2021-02-21,2021-02-27,2021,69,24.6,12.7
MATAGALPA,2021-02-21,2021-02-27,2021,43,21.728571428571428,8
NUEVA SEGOVIA,2021-02-21,2021-02-27,2021,30,22.857142857142858,1.8
REGION AUTONOMA DEL ATLANTICO SUR,2021-02-21,2021-02-27,2021,24,25.128571428571426,48.5
RIO SAN JUAN,2021-02-21,2021-02-27,2021,50,25.242857142857144,12.9
RIVAS,2021-02-21,2021-02-27,2021,74,26.614285714285714,8.2
ZELAYA CENTRAL,2021-02-21,2021-02-27,2021,46,23.728571428571428,46
BILWI,2021-02-28,2021-03-06,2021,40,25.3,14
BOACO,2021-02-28,2021-03-06,2021,47,22.97142857142857,5.2
CARAZO,2021-02-28,2021-03-06,2021,13,23.65714285714286,3.9
CHINANDEGA,2021-02-28,2021-03-06,2021,97,28.514285714285712,0.1
CHONTALES,2021-02-28,2021-03-06,2021,32,25.485714285714284,1.6
ESTELI,2021-02-28,2021-03-06,2021,14,22.02857142857143,0.6
GRANADA,2021-02-28,2021-03-06,2021,62,26.514285714285716,5.4
JINOTEGA,2021-02-28,2021-03-06,2021,72,19.785714285714285,6.6
LEON,2021-02-28,2021-03-06,2021,118,29.085714285714285,0
MADRIZ,2021-02-28,2021-03-06,2021,16,22.314285714285713,5.1
MANAGUA,2021-02-28,2021-03-06,2021,138,27,1.7
MASAYA,2021-02-28,2021-03-06,2021,65,24.414285714285715,5.9
MATAGALPA,2021-02-28,2021-03-06,2021,54,21.757142857142856,5
NUEVA SEGOVIA,2021-02-28,2021-03-06,2021,45,23.1,1.7999999999999998
REGION AUTONOMA DEL ATLANTICO SUR,2021-02-28,2021-03-06,2021,24,25.67142857142857,14.4
RIO SAN JUAN,2021-02-28,2021-03-06,2021,45,24.87142857142857,7
RIVAS,2021-02-28,2021-03-06,2021,61,26.414285714285715,3.5
ZELAYA CENTRAL,2021-02-28,2021-03-06,2021,41,23.95714285714286,17.4
BILWI,2021-03-07,2021-03-13,2021,20,25.17142857142857,24.2
BOACO,2021-03-07,2021-03-13,2021,39,23.114285714285714,15
CARAZO,2021-03-07,2021-03-13,2021,28,23.885714285714286,6.4
CHINANDEGA,2021-03-07,2021-03-13,2021,100,28.9,4.8
CHONTALES,2021-03-07,2021-03-13,2021,23,25.742857142857144,6.7
ESTELI,2021-03-07,2021-03-13,2021,23,22.12857142857143,2.2
GRANADA,2021-03-07,2021-03-13,2021,59,26.942857142857143,7.7
JINOTEGA,2021-03-07,2021-03-13,2021,53,19.82857142857143,23.9
LEON,2021-03-07,2021-03-13,2021,116,29.685714285714287,1.1
MADRIZ,2021-03-07,2021-03-13,2021,15,22.457142857142856,8
MANAGUA,2021-03-07,2021-03-13,2021,127,27.32857142857143,6.300000000000001
MASAYA,2021-03-07,2021-03-13,2021,77,24.95714285714286,10
MATAGALPA,2021-03-07,2021-03-13,2021,29,21.95714285714286,13.7
NUEVA SEGOVIA,2021-03-07,2021-03-13,2021,39,23.2,6.7
REGION AUTONOMA DEL ATLANTICO SUR,2021-03-07,2021-03-13,2021,17,25.114285714285714,44.5
RIO SAN JUAN,2021-03-07,2021-03-13,2021,19,25.285714285714285,13.1
RIVAS,2021-03-07,2021-03-13,2021,57,26.8,6.2
ZELAYA CENTRAL,2021-03-07,2021-03-13,2021,25,23.885714285714286,41.6
BILWI,2021-03-14,2021-03-20,2021,17,25.4,48.5
BOACO,2021-03-14,2021-03-20,2021,34,23.32857142857143,8.3
CARAZO,2021-03-14,2021-03-20,2021,22,23.95714285714286,0.8
CHINANDEGA,2021-03-14,2021-03-20,2021,80,27.97142857142857,18
CHONTALES,2021-03-14,2021-03-20,2021,26,25.857142857142858,8.2
ESTELI,2021-03-14,2021-03-20,2021,22,22.128571428571426,4.1
GRANADA,2021-03-14,2021-03-20,2021,79,26.82857142857143,5.7
JINOTEGA,2021-03-14,2021-03-20,2021,62,19.82857142857143,5.5
LEON,2021-03-14,2021-03-20,2021,126,29.057142857142857,2.1999999999999997
MADRIZ,2021-03-14,2021-03-20,2021,7,22.32857142857143,11.200000000000001
MANAGUA,2021-03-14,2021-03-20,2021,127,27.385714285714286,1.1
MASAYA,2021-03-14,2021-03-20,2021,78,24.757142857142856,7.2
MATAGALPA,2021-03-14,2021-03-20,2021,33,21.9,8.4
NUEVA SEGOVIA,2021-03-14,2021-03-20,2021,34,23.242857142857144,2.1
REGION AUTONOMA DEL ATLANTICO SUR,2021-03-14,2021-03-20,2021,15,25.357142857142858,54.4
RIO SAN JUAN,2021-03-14,2021-03-20,2021,31,25.32857142857143,18
RIVAS,2021-03-14,2021-03-20,2021,51,26.84285714285714,2.6
ZELAYA CENTRAL,2021-03-14,2021-03-20,2021,42,23.957142857142856,34.6
BILWI,2021-03-21,2021-03-27,2021,18,25.97142857142857,8.9
BOACO,2021-03-21,2021-03-27,2021,32,23.97142857142857,2.9
CARAZO,2021-03-21,2021-03-27,2021,11,24.599999999999998,0.6000000000000001
CHINANDEGA,2021-03-21,2021-03-27,2021,84,27.728571428571428,1.6
CHONTALES,2021-03-21,2021-03-27,2021,21,26.7,3.7
ESTELI,2021-03-21,2021-03-27,2021,13,22.785714285714285,2.8000000000000003
GRANADA,2021-03-21,2021-03-27,2021,65,27.514285714285712,3
JINOTEGA,2021-03-21,2021-03-27,2021,53,20.414285714285715,1.3
LEON,2021-03-21,2021-03-27,2021,95,29.3,0.8999999999999999
MADRIZ,2021-03-21,2021-03-27,2021,7,23.3,4
MANAGUA,2021-03-21,2021-03-27,2021,116,28.02857142857143,1.1
MASAYA,2021-03-21,2021-03-27,2021,70,25.37142857142857,4.2
MATAGALPA,2021-03-21,2021-03-27,2021,39,22.514285714285712,2.3
NUEVA SEGOVIA,2021-03-21,2021-03-27,2021,28,24.32857142857143,1.2
REGION AUTONOMA DEL ATLANTICO SUR,2021-03-21,2021-03-27,2021,16,26.114285714285714,16.6
RIO SAN JUAN,2021-03-21,2021-03-27,2021,27,25.757142857142856,14.3
RIVAS,2021-03-21,2021-03-27,2021,39,27.42857142857143,2.4
ZELAYA CENTRAL,2021-03-21,2021-03-27,2021,29,24.957142857142856,10.2
BILWI,2021-03-28,2021-04-03,2021,11,25.985714285714288,18.3
BOACO,2021-03-28,2021-04-03,2021,16,24,8.4
CARAZO,2021-03-28,2021-04-03,2021,12,24.742857142857144,3.5
CHINANDEGA,2021-03-28,2021-04-03,2021,70,30.7,0.6000000000000001
CHONTALES,2021-03-28,2021-04-03,2021,15,26.67142857142857,2.4
ESTELI,2021-03-28,2021-04-03,2021,16,22.757142857142856,0.6
GRANADA,2021-03-28,2021-04-03,2021,53,27.67142857142857,6.8
JINOTEGA,2021-03-28,2021-04-03,2021,40,20.57142857142857,10.4
LEON,2021-03-28,2021-04-03,2021,96,30.928571428571427,0.8
MADRIZ,2021-03-28,2021-04-03,2021,9,23.385714285714286,5.2
MANAGUA,2021-03-28,2021-04-03,2021,105,28.357142857142858,1.5
MASAYA,2021-03-28,2021-04-03,2021,61,25.814285714285713,4.2
MATAGALPA,2021-03-28,2021-04-03,2021,10,22.885714285714286,5.5
NUEVA SEGOVIA,2021-03-28,2021-04-03,2021,27,24.285714285714285,2.5
REGION AUTONOMA DEL ATLANTICO SUR,2021-03-28,2021-04-03,2021,13,25.65714285714286,49.5
RIO SAN JUAN,2021-03-28,2021-04-03,2021,15,25.742857142857144,15.799999999999999
RIVAS,2021-03-28,2021-04-03,2021,16,27.52857142857143,2.7
ZELAYA CENTRAL,2021-03-28,2021-04-03,2021,6,24.8,33.8
BILWI,2021-04-04,2021-04-10,2021,17,25.65714285714286,31.700000000000003
BOACO,2021-04-04,2021-04-10,2021,26,24.15714285714286,25.4
CARAZO,2021-04-04,2021-04-10,2021,12,24.65714285714286,15.5
CHINANDEGA,2021-04-04,2021-04-10,2021,85,28.67142857142857,15.299999999999999
CHONTALES,2021-04-04,2021-04-10,2021,24,26.457142857142856,33
ESTELI,2021-04-04,2021-04-10,2021,22,22.87142857142857,41.4
GRANADA,2021-04-04,2021-04-10,2021,74,27.285714285714285,19
JINOTEGA,2021-04-04,2021-04-10,2021,65,20.985714285714284,30.299999999999997
LEON,2021-04-04,2021-04-10,2021,112,29.614285714285714,9.4
MADRIZ,2021-04-04,2021-04-10,2021,11,23.228571428571428,34.9
MANAGUA,2021-04-04,2021-04-10,2021,113,28.17142857142857,7.8
MASAYA,2021-04-04,2021-04-10,2021,66,25.571428571428573,14.200000000000001
MATAGALPA,2021-04-04,2021-04-10,2021,46,23.057142857142857,22.2
NUEVA SEGOVIA,2021-04-04,2021-04-10,2021,18,24,29
REGION AUTONOMA DEL ATLANTICO SUR,2021-04-04,2021-04-10,2021,26,25.62857142857143,60.1
RIO SAN JUAN,2021-04-04,2021-04-10,2021,27,25.857142857142858,26.2
RIVAS,2021-04-04,2021-04-10,2021,20,27.314285714285713,12
ZELAYA CENTRAL,2021-04-04,2021-04-10,2021,27,24.814285714285713,32.6
BILWI,2021-04-11,2021-04-17,2021,9,27.085714285714285,12
BOACO,2021-04-11,2021-04-17,2021,31,25.34285714285714,9.8
CARAZO,2021-04-11,2021-04-17,2021,18,25.414285714285715,6.8
CHINANDEGA,2021-04-11,2021-04-17,2021,79,28.557142857142857,11.9
CHONTALES,2021-04-11,2021-04-17,2021,36,27.47142857142857,10.200000000000001
ESTELI,2021-04-11,2021-04-17,2021,16,23.87142857142857,20.7
GRANADA,2021-04-11,2021-04-17,2021,84,28.02857142857143,15.799999999999999
JINOTEGA,2021-04-11,2021-04-17,2021,78,22.32857142857143,7.7
LEON,2021-04-11,2021-04-17,2021,104,29.214285714285715,10.2
MADRIZ,2021-04-11,2021-04-17,2021,9,24.557142857142857,20.4
MANAGUA,2021-04-11,2021-04-17,2021,129,29.04285714285714,4.1
MASAYA,2021-04-11,2021-04-17,2021,70,26.314285714285713,10.6
MATAGALPA,2021-04-11,2021-04-17,2021,35,24.271428571428572,8.7
NUEVA SEGOVIA,2021-04-11,2021-04-17,2021,23,25.185714285714287,18.3
REGION AUTONOMA DEL ATLANTICO SUR,2021-04-11,2021-04-17,2021,35,26.6,25.9
RIO SAN JUAN,2021-04-11,2021-04-17,2021,30,26.6,22.7
RIVAS,2021-04-11,2021-04-17,2021,51,27.97142857142857,11.5
ZELAYA CENTRAL,2021-04-11,2021-04-17,2021,38,25.714285714285715,28.8
BILWI,2021-04-18,2021-04-24,2021,11,26.65714285714286,22
BOACO,2021-04-18,2021-04-24,2021,23,24.957142857142856,22.8
CARAZO,2021-04-18,2021-04-24,2021,26,24.87142857142857,15.200000000000001
CHINANDEGA,2021-04-18,2021-04-24,2021,73,27.5,62
CHONTALES,2021-04-18,2021-04-24,2021,19,26.82857142857143,27
ESTELI,2021-04-18,2021-04-24,2021,16,23.014285714285712,44.1
GRANADA,2021-04-18,2021-04-24,2021,81,27.457142857142856,38.1
JINOTEGA,2021-04-18,2021-04-24,2021,64,21.928571428571427,15.5
LEON,2021-04-18,2021-04-24,2021,113,28.114285714285714,59.6
MADRIZ,2021-04-18,2021-04-24,2021,9,23.814285714285713,20.8
MANAGUA,2021-04-18,2021-04-24,2021,113,27.985714285714288,18.6
MASAYA,2021-04-18,2021-04-24,2021,63,25.771428571428572,40.2
MATAGALPA,2021-04-18,2021-04-24,2021,37,23.585714285714285,26.400000000000002
NUEVA SEGOVIA,2021-04-18,2021-04-24,2021,37,24.57142857142857,24.7
REGION AUTONOMA DEL ATLANTICO SUR,2021-04-18,2021-04-24,2021,28,26.257142857142856,59.5
RIO SAN JUAN,2021-04-18,2021-04-24,2021,28,26.142857142857142,52.3
RIVAS,2021-04-18,2021-04-24,2021,54,27.542857142857144,21.3
ZELAYA CENTRAL,2021-04-18,2021-04-24,2021,33,25.1,36
BILWI,2021-04-25,2021-05-01,2021,11,26.814285714285713,8.3
BOACO,2021-04-25,2021-05-01,2021,23,25.771428571428572,0
CARAZO,2021-04-25,2021-05-01,2021,25,25.4,4.6
CHINANDEGA,2021-04-25,2021-05-01,2021,72,27.742857142857144,5.1000000000000005
CHONTALES,2021-04-25,2021-05-01,2021,25,27.785714285714285,3.4
ESTELI,2021-04-25,2021-05-01,2021,27,23.82857142857143,4
GRANADA,2021-04-25,2021-05-01,2021,66,27.914285714285715,5.9
JINOTEGA,2021-04-25,2021-05-01,2021,65,22.285714285714285,0.2
LEON,2021-04-25,2021-05-01,2021,83,28.442857142857143,3.8
MADRIZ,2021-04-25,2021-05-01,2021,11,25,9.2
MANAGUA,2021-04-25,2021-05-01,2021,115,28.97142857142857,4.2
MASAYA,2021-04-25,2021-05-01,2021,68,26.37142857142857,4.8999999999999995
MATAGALPA,2021-04-25,2021-05-01,2021,23,24.185714285714287,0
NUEVA SEGOVIA,2021-04-25,2021-05-01,2021,28,26.15714285714286,2.1
REGION AUTONOMA DEL ATLANTICO SUR,2021-04-25,2021-05-01,2021,19,26.62857142857143,10
RIO SAN JUAN,2021-04-25,2021-05-01,2021,30,26.642857142857142,5
RIVAS,2021-04-25,2021-05-01,2021,47,27.97142857142857,5.2
ZELAYA CENTRAL,2021-04-25,2021-05-01,2021,21,25.6,4.7
BILWI,2021-05-02,2021-05-08,2021,12,27.071428571428573,14.7
BOACO,2021-05-02,2021-05-08,2021,35,24.54285714285714,37.5
CARAZO,2021-05-02,2021-05-08,2021,18,24.4,29.4
CHINANDEGA,2021-05-02,2021-05-08,2021,76,26.942857142857143,28.900000000000002
CHONTALES,2021-05-02,2021-05-08,2021,24,26.34285714285714,85.5
ESTELI,2021-05-02,2021-05-08,2021,21,22.585714285714285,52.2
GRANADA,2021-05-02,2021-05-08,2021,54,27.142857142857142,28.099999999999998
JINOTEGA,2021-05-02,2021-05-08,2021,51,21.857142857142858,43
LEON,2021-05-02,2021-05-08,2021,91,27.428571428571427,36.5
MADRIZ,2021-05-02,2021-05-08,2021,16,23.771428571428572,25.1
MANAGUA,2021-05-02,2021-05-08,2021,99,27.5,38.8
MASAYA,2021-05-02,2021-05-08,2021,63,25.571428571428573,25.8
MATAGALPA,2021-05-02,2021-05-08,2021,34,23.442857142857143,69.5
NUEVA SEGOVIA,2021-05-02,2021-05-08,2021,28,24.5,25.5
REGION AUTONOMA DEL ATLANTICO SUR,2021-05-02,2021-05-08,2021,27,26.5,25
RIO SAN JUAN,2021-05-02,2021-05-08,2021,27,25.67142857142857,62.7
RIVAS,2021-05-02,2021-05-08,2021,42,27.15714285714286,28.6
ZELAYA CENTRAL,2021-05-02,2021-05-08,2021,28,25.32857142857143,30.8
BILWI,2021-05-09,2021-05-15,2021,19,27.428571428571427,22.6
BOACO,2021-05-09,2021-05-15,2021,35,24.728571428571428,8.1
CARAZO,2021-05-09,2021-05-15,2021,16,25.3,5.7
CHINANDEGA,2021-05-09,2021-05-15,2021,91,28.885714285714286,6.5
CHONTALES,2021-05-09,2021-05-15,2021,15,27.37142857142857,7.7
ESTELI,2021-05-09,2021-05-15,2021,15,23.585714285714285,2.2
GRANADA,2021-05-09,2021-05-15,2021,65,28.07142857142857,13.799999999999999
JINOTEGA,2021-05-09,2021-05-15,2021,44,21.614285714285714,7.4
LEON,2021-05-09,2021-05-15,2021,110,30.32857142857143,2.4
MADRIZ,2021-05-09,2021-05-15,2021,15,24.385714285714286,9.5
MANAGUA,2021-05-09,2021-05-15,2021,132,28.485714285714288,8.6
MASAYA,2021-05-09,2021-05-15,2021,72,26.214285714285715,15.7
MATAGALPA,2021-05-09,2021-05-15,2021,13,23.4,8.6
NUEVA SEGOVIA,2021-05-09,2021-05-15,2021,14,25.214285714285715,4.6
REGION AUTONOMA DEL ATLANTICO SUR,2021-05-09,2021-05-15,2021,31,26.557142857142857,68.7
RIO SAN JUAN,2021-05-09,2021-05-15,2021,32,26.514285714285712,28
RIVAS,2021-05-09,2021-05-15,2021,54,27.914285714285715,11.1
ZELAYA CENTRAL,2021-05-09,2021-05-15,2021,39,25.371428571428574,51.1
BILWI,2021-05-16,2021-05-22,2021,8,27.285714285714285,14.4
BOACO,2021-05-16,2021-05-22,2021,22,25.67142857142857,3.2
CARAZO,2021-05-16,2021-05-22,2021,14,25.814285714285713,4.2
CHINANDEGA,2021-05-16,2021-05-22,2021,75,28.45714285714286,11.6
CHONTALES,2021-05-16,2021-05-22,2021,37,28.214285714285715,3.7
ESTELI,2021-05-16,2021-05-22,2021,18,24.442857142857143,4.9
GRANADA,2021-05-16,2021-05-22,2021,74,28.2,9.3
JINOTEGA,2021-05-16,2021-05-22,2021,44,22.414285714285715,3.3
LEON,2021-05-16,2021-05-22,2021,118,29.67142857142857,10.2
MADRIZ,2021-05-16,2021-05-22,2021,8,25.4,5.8999999999999995
MANAGUA,2021-05-16,2021-05-22,2021,119,29.2,4.800000000000001
MASAYA,2021-05-16,2021-05-22,2021,65,26.514285714285716,11
MATAGALPA,2021-05-16,2021-05-22,2021,21,24.114285714285714,4.9
NUEVA SEGOVIA,2021-05-16,2021-05-22,2021,27,26.5,1.8
REGION AUTONOMA DEL ATLANTICO SUR,2021-05-16,2021-05-22,2021,29,26.914285714285715,28.400000000000002
RIO SAN JUAN,2021-05-16,2021-05-22,2021,31,26.7,18
RIVAS,2021-05-16,2021-05-22,2021,57,28.15714285714286,7.199999999999999
ZELAYA CENTRAL,2021-05-16,2021-05-22,2021,23,25.82857142857143,27.1
BILWI,2021-05-23,2021-05-29,2021,16,27.428571428571427,21.6
BOACO,2021-05-23,2021-05-29,2021,32,24.985714285714288,7.1
CARAZO,2021-05-23,2021-05-29,2021,19,25.32857142857143,8.9
CHINANDEGA,2021-05-23,2021-05-29,2021,89,29.1,15.9
CHONTALES,2021-05-23,2021-05-29,2021,26,27.42857142857143,8.5
ESTELI,2021-05-23,2021-05-29,2021,21,23.771428571428572,1.8
GRANADA,2021-05-23,2021-05-29,2021,46,27.97142857142857,16.6
JINOTEGA,2021-05-23,2021-05-29,2021,45,21.771428571428572,7.3
LEON,2021-05-23,2021-05-29,2021,110,30.728571428571428,2.9000000000000004
MADRIZ,2021-05-23,2021-05-29,2021,3,24.32857142857143,8.2
MANAGUA,2021-05-23,2021-05-29,2021,108,28.67142857142857,8.2
MASAYA,2021-05-23,2021-05-29,2021,74,26.114285714285714,13.2
MATAGALPA,2021-05-23,2021-05-29,2021,13,23.642857142857142,5.1
NUEVA SEGOVIA,2021-05-23,2021-05-29,2021,23,25.414285714285715,3.3
REGION AUTONOMA DEL ATLANTICO SUR,2021-05-23,2021-05-29,2021,20,26.414285714285715,90.8
RIO SAN JUAN,2021-05-23,2021-05-29,2021,23,25.728571428571428,121.1
RIVAS,2021-05-23,2021-05-29,2021,53,27.457142857142856,18.7
ZELAYA CENTRAL,2021-05-23,2021-05-29,2021,21,25.4,55.5
BILWI,2021-05-30,2021-06-05,2021,8,27.52857142857143,20.7
BOACO,2021-05-30,2021-06-05,2021,30,25.8,3.3
CARAZO,2021-05-30,2021-06-05,2021,19,26.085714285714285,3.3
CHINANDEGA,2021-05-30,2021-06-05,2021,74,28.985714285714288,21.2
CHONTALES,2021-05-30,2021-06-05,2021,28,28.357142857142858,4.6
ESTELI,2021-05-30,2021-06-05,2021,16,24.757142857142856,7.8999999999999995
GRANADA,2021-05-30,2021-06-05,2021,66,28.614285714285714,6.1
JINOTEGA,2021-05-30,2021-06-05,2021,56,22.414285714285715,2.8000000000000003
LEON,2021-05-30,2021-06-05,2021,109,30.542857142857144,10.200000000000001
MADRIZ,2021-05-30,2021-06-05,2021,11,25.514285714285712,2.9
MANAGUA,2021-05-30,2021-06-05,2021,111,29.6,2.4
MASAYA,2021-05-30,2021-06-05,2021,67,26.814285714285713,5.6000000000000005
MATAGALPA,2021-05-30,2021-06-05,2021,29,24.2,2.6
NUEVA SEGOVIA,2021-05-30,2021-06-05,2021,26,26.47142857142857,1.6
REGION AUTONOMA DEL ATLANTICO SUR,2021-05-30,2021-06-05,2021,30,27.085714285714285,21.8
RIO SAN JUAN,2021-05-30,2021-06-05,2021,52,26.714285714285715,16.8
RIVAS,2021-05-30,2021-06-05,2021,53,28.17142857142857,10.5
ZELAYA CENTRAL,2021-05-30,2021-06-05,2021,30,26.1,19.2
BILWI,2021-06-06,2021-06-12,2021,5,26.12857142857143,101.3
BOACO,2021-06-06,2021-06-12,2021,22,24.557142857142857,21.2
CARAZO,2021-06-06,2021-06-12,2021,27,24.42857142857143,28.2
CHINANDEGA,2021-06-06,2021-06-12,2021,65,27.2,74.6
CHONTALES,2021-06-06,2021-06-12,2021,32,26.542857142857144,34.7
ESTELI,2021-06-06,2021-06-12,2021,18,23.32857142857143,67.6
GRANADA,2021-06-06,2021-06-12,2021,59,26.785714285714285,75.6
JINOTEGA,2021-06-06,2021-06-12,2021,50,21.757142857142856,31
LEON,2021-06-06,2021-06-12,2021,96,28,53.7
MADRIZ,2021-06-06,2021-06-12,2021,15,23.885714285714286,37.3
MANAGUA,2021-06-06,2021-06-12,2021,121,27.67142857142857,30.4
MASAYA,2021-06-06,2021-06-12,2021,66,25.085714285714285,60.3
MATAGALPA,2021-06-06,2021-06-12,2021,20,23.34285714285714,25.3
NUEVA SEGOVIA,2021-06-06,2021-06-12,2021,26,24.599999999999998,21.5
REGION AUTONOMA DEL ATLANTICO SUR,2021-06-06,2021-06-12,2021,18,25.82857142857143,146
RIO SAN JUAN,2021-06-06,2021-06-12,2021,57,25.642857142857142,88.3
RIVAS,2021-06-06,2021-06-12,2021,51,26.62857142857143,61.099999999999994
ZELAYA CENTRAL,2021-06-06,2021-06-12,2021,39,24.942857142857143,83.4
BILWI,2021-06-13,2021-06-19,2021,10,26.685714285714287,106.3
BOACO,2021-06-13,2021-06-19,2021,26,24.314285714285713,74.5
CARAZO,2021-06-13,2021-06-19,2021,25,23.92857142857143,70.7
CHINANDEGA,2021-06-13,2021-06-19,2021,64,26.15714285714286,129.5
CHONTALES,2021-06-13,2021-06-19,2021,27,26.014285714285716,67.8
ESTELI,2021-06-13,2021-06-19,2021,12,22.814285714285713,78.2
GRANADA,2021-06-13,2021-06-19,2021,75,26.5,85
JINOTEGA,2021-06-13,2021-06-19,2021,58,21.814285714285713,47.7
LEON,2021-06-13,2021-06-19,2021,101,26.485714285714284,111.4
MADRIZ,2021-06-13,2021-06-19,2021,10,23.228571428571428,79.8
MANAGUA,2021-06-13,2021-06-19,2021,114,26.814285714285713,57.5
MASAYA,2021-06-13,2021-06-19,2021,75,24.67142857142857,68.9
MATAGALPA,2021-06-13,2021-06-19,2021,13,23.414285714285715,35.1
NUEVA SEGOVIA,2021-06-13,2021-06-19,2021,26,23.82857142857143,88.3
REGION AUTONOMA DEL ATLANTICO SUR,2021-06-13,2021-06-19,2021,32,26.285714285714285,98.60000000000001
RIO SAN JUAN,2021-06-13,2021-06-19,2021,39,25.84285714285714,94.8
RIVAS,2021-06-13,2021-06-19,2021,47,26.242857142857144,79.8
