adm_0_name,adm_1_name,adm_2_name,full_name,ISO_A0,FAO_GAUL_code,RNE_iso_code,IBGE_code,calendar_start_date,calendar_end_date,Year,dengue_total,case_definition_standardised,S_res,T_res,UUID,region
NICARAGUA,RIO SAN JUAN,NA,"NICARAGUA, RIO SAN JUAN",NIC,2200,NI-SJ,NA,2013-07-28,2013-08-03,2013,38,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-31,PAHO
NICARAGUA,RIVAS,NA,"NICARAGUA, RIVAS",NIC,2201,NI-RI,NA,2013-07-28,2013-08-03,2013,54,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-31,PAHO
NICARAGUA,ZELAYA CENTRAL,NA,"NICARAGUA, ZELAYA CENTRAL",NIC,2186,NI-AS,NA,2013-07-28,2013-08-03,2013,97,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-31,PAHO
NICARAGUA,BILWI,NA,"NICARAGUA, BILWI",NIC,2185,NI-AN,NA,2013-08-04,2013-08-10,2013,2,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-32,PAHO
NICARAGUA,BOACO,NA,"NICARAGUA, BOACO",NIC,2187,NI-BO,NA,2013-08-04,2013-08-10,2013,31,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-32,PAHO
NICARAGUA,CARAZO,NA,"NICARAGUA, CARAZO",NIC,2188,NI-CA,NA,2013-08-04,2013-08-10,2013,45,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-32,PAHO
NICARAGUA,CHINANDEGA,NA,"NICARAGUA, CHINANDEGA",NIC,2189,NI-CI,NA,2013-08-04,2013-08-10,2013,365,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-32,PAHO
NICARAGUA,CHONTALES,NA,"NICARAGUA, CHONTALES",NIC,2190,NI-CO,NA,2013-08-04,2013-08-10,2013,339,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-32,PAHO
NICARAGUA,ESTELI,NA,"NICARAGUA, ESTELI",NIC,2191,NI-ES,NA,2013-08-04,2013-08-10,2013,187,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-32,PAHO
NICARAGUA,GRANADA,NA,"NICARAGUA, GRANADA",NIC,2192,NI-GR,NA,2013-08-04,2013-08-10,2013,20,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-32,PAHO
NICARAGUA,JINOTEGA,NA,"NICARAGUA, JINOTEGA",NIC,2193,NI-JI,NA,2013-08-04,2013-08-10,2013,39,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-32,PAHO
NICARAGUA,LEON,NA,"NICARAGUA, LEON",NIC,2194,NI-LE,NA,2013-08-04,2013-08-10,2013,134,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-32,PAHO
NICARAGUA,MADRIZ,NA,"NICARAGUA, MADRIZ",NIC,2195,NI-MD,NA,2013-08-04,2013-08-10,2013,41,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-32,PAHO
NICARAGUA,MANAGUA,NA,"NICARAGUA, MANAGUA",NIC,2196,NI-MN,NA,2013-08-04,2013-08-10,2013,289,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-32,PAHO
NICARAGUA,MASAYA,NA,"NICARAGUA, MASAYA",NIC,2197,NI-MS,NA,2013-08-04,2013-08-10,2013,72,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-32,PAHO
NICARAGUA,MATAGALPA,NA,"NICARAGUA, MATAGALPA",NIC,2198,NI-MT,NA,2013-08-04,2013-08-10,2013,227,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-32,PAHO
NICARAGUA,NUEVA SEGOVIA,NA,"NICARAGUA, NUEVA SEGOVIA",NIC,2199,NI-NS,NA,2013-08-04,2013-08-10,2013,113,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-32,PAHO
NICARAGUA,REGION AUTONOMA DEL ATLANTICO SUR,NA,"NICARAGUA, REGION AUTONOMA DEL ATLANTICO SUR",NIC,2186,NI-AS,NA,2013-08-04,2013-08-10,2013,32,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-32,PAHO
NICARAGUA,RIO SAN JUAN,NA,"NICARAGUA, RIO SAN JUAN",NIC,2200,NI-SJ,NA,2013-08-04,2013-08-10,2013,21,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-32,PAHO
NICARAGUA,RIVAS,NA,"NICARAGUA, RIVAS",NIC,2201,NI-RI,NA,2013-08-04,2013-08-10,2013,26,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-32,PAHO
NICARAGUA,ZELAYA CENTRAL,NA,"NICARAGUA, ZELAYA CENTRAL",NIC,2186,NI-AS,NA,2013-08-04,2013-08-10,2013,39,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-32,PAHO
NICARAGUA,BILWI,NA,"NICARAGUA, BILWI",NIC,2185,NI-AN,NA,2013-08-11,2013-08-17,2013,21,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-33,PAHO
NICARAGUA,BOACO,NA,"NICARAGUA, BOACO",NIC,2187,NI-BO,NA,2013-08-11,2013-08-17,2013,28,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-33,PAHO
NICARAGUA,CARAZO,NA,"NICARAGUA, CARAZO",NIC,2188,NI-CA,NA,2013-08-11,2013-08-17,2013,33,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-33,PAHO
NICARAGUA,CHINANDEGA,NA,"NICARAGUA, CHINANDEGA",NIC,2189,NI-CI,NA,2013-08-11,2013-08-17,2013,308,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-33,PAHO
NICARAGUA,CHONTALES,NA,"NICARAGUA, CHONTALES",NIC,2190,NI-CO,NA,2013-08-11,2013-08-17,2013,301,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-33,PAHO
NICARAGUA,ESTELI,NA,"NICARAGUA, ESTELI",NIC,2191,NI-ES,NA,2013-08-11,2013-08-17,2013,132,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-33,PAHO
NICARAGUA,GRANADA,NA,"NICARAGUA, GRANADA",NIC,2192,NI-GR,NA,2013-08-11,2013-08-17,2013,9,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-33,PAHO
NICARAGUA,JINOTEGA,NA,"NICARAGUA, JINOTEGA",NIC,2193,NI-JI,NA,2013-08-11,2013-08-17,2013,23,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-33,PAHO
NICARAGUA,LEON,NA,"NICARAGUA, LEON",NIC,2194,NI-LE,NA,2013-08-11,2013-08-17,2013,98,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-33,PAHO
NICARAGUA,MADRIZ,NA,"NICARAGUA, MADRIZ",NIC,2195,NI-MD,NA,2013-08-11,2013-08-17,2013,31,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-33,PAHO
NICARAGUA,MANAGUA,NA,"NICARAGUA, MANAGUA",NIC,2196,NI-MN,NA,2013-08-11,2013-08-17,2013,447,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-33,PAHO
NICARAGUA,MASAYA,NA,"NICARAGUA, MASAYA",NIC,2197,NI-MS,NA,2013-08-11,2013-08-17,2013,70,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-33,PAHO
NICARAGUA,MATAGALPA,NA,"NICARAGUA, MATAGALPA",NIC,2198,NI-MT,NA,2013-08-11,2013-08-17,2013,133,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-33,PAHO
NICARAGUA,NUEVA SEGOVIA,NA,"NICARAGUA, NUEVA SEGOVIA",NIC,2199,NI-NS,NA,2013-08-11,2013-08-17,2013,91,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-33,PAHO
NICARAGUA,REGION AUTONOMA DEL ATLANTICO SUR,NA,"NICARAGUA, REGION AUTONOMA DEL ATLANTICO SUR",NIC,2186,NI-AS,NA,2013-08-11,2013-08-17,2013,22,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-33,PAHO
NICARAGUA,RIO SAN JUAN,NA,"NICARAGUA, RIO SAN JUAN",NIC,2200,NI-SJ,NA,2013-08-11,2013-08-17,2013,24,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-33,PAHO
NICARAGUA,RIVAS,NA,"NICARAGUA, RIVAS",NIC,2201,NI-RI,NA,2013-08-11,2013-08-17,2013,21,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-33,PAHO
NICARAGUA,ZELAYA CENTRAL,NA,"NICARAGUA, ZELAYA CENTRAL",NIC,2186,NI-AS,NA,2013-08-11,2013-08-17,2013,36,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-33,PAHO
NICARAGUA,BILWI,NA,"NICARAGUA, BILWI",NIC,2185,NI-AN,NA,2013-08-18,2013-08-24,2013,4,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-34,PAHO
NICARAGUA,BOACO,NA,"NICARAGUA, BOACO",NIC,2187,NI-BO,NA,2013-08-18,2013-08-24,2013,23,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-34,PAHO
NICARAGUA,CARAZO,NA,"NICARAGUA, CARAZO",NIC,2188,NI-CA,NA,2013-08-18,2013-08-24,2013,41,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-34,PAHO
NICARAGUA,CHINANDEGA,NA,"NICARAGUA, CHINANDEGA",NIC,2189,NI-CI,NA,2013-08-18,2013-08-24,2013,262,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-34,PAHO
NICARAGUA,CHONTALES,NA,"NICARAGUA, CHONTALES",NIC,2190,NI-CO,NA,2013-08-18,2013-08-24,2013,217,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-34,PAHO
NICARAGUA,ESTELI,NA,"NICARAGUA, ESTELI",NIC,2191,NI-ES,NA,2013-08-18,2013-08-24,2013,115,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-34,PAHO
NICARAGUA,GRANADA,NA,"NICARAGUA, GRANADA",NIC,2192,NI-GR,NA,2013-08-18,2013-08-24,2013,11,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-34,PAHO
NICARAGUA,JINOTEGA,NA,"NICARAGUA, JINOTEGA",NIC,2193,NI-JI,NA,2013-08-18,2013-08-24,2013,20,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-34,PAHO
NICARAGUA,LEON,NA,"NICARAGUA, LEON",NIC,2194,NI-LE,NA,2013-08-18,2013-08-24,2013,127,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-34,PAHO
NICARAGUA,MADRIZ,NA,"NICARAGUA, MADRIZ",NIC,2195,NI-MD,NA,2013-08-18,2013-08-24,2013,61,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-34,PAHO
NICARAGUA,MANAGUA,NA,"NICARAGUA, MANAGUA",NIC,2196,NI-MN,NA,2013-08-18,2013-08-24,2013,548,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-34,PAHO
NICARAGUA,MASAYA,NA,"NICARAGUA, MASAYA",NIC,2197,NI-MS,NA,2013-08-18,2013-08-24,2013,58,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-34,PAHO
NICARAGUA,MATAGALPA,NA,"NICARAGUA, MATAGALPA",NIC,2198,NI-MT,NA,2013-08-18,2013-08-24,2013,112,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-34,PAHO
NICARAGUA,NUEVA SEGOVIA,NA,"NICARAGUA, NUEVA SEGOVIA",NIC,2199,NI-NS,NA,2013-08-18,2013-08-24,2013,83,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-34,PAHO
NICARAGUA,REGION AUTONOMA DEL ATLANTICO SUR,NA,"NICARAGUA, REGION AUTONOMA DEL ATLANTICO SUR",NIC,2186,NI-AS,NA,2013-08-18,2013-08-24,2013,11,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-34,PAHO
NICARAGUA,RIO SAN JUAN,NA,"NICARAGUA, RIO SAN JUAN",NIC,2200,NI-SJ,NA,2013-08-18,2013-08-24,2013,21,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-34,PAHO
NICARAGUA,RIVAS,NA,"NICARAGUA, RIVAS",NIC,2201,NI-RI,NA,2013-08-18,2013-08-24,2013,13,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-34,PAHO
NICARAGUA,ZELAYA CENTRAL,NA,"NICARAGUA, ZELAYA CENTRAL",NIC,2186,NI-AS,NA,2013-08-18,2013-08-24,2013,36,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-34,PAHO
NICARAGUA,BILWI,NA,"NICARAGUA, BILWI",NIC,2185,NI-AN,NA,2013-08-25,2013-08-31,2013,6,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-35,PAHO
NICARAGUA,BOACO,NA,"NICARAGUA, BOACO",NIC,2187,NI-BO,NA,2013-08-25,2013-08-31,2013,32,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-35,PAHO
NICARAGUA,CARAZO,NA,"NICARAGUA, CARAZO",NIC,2188,NI-CA,NA,2013-08-25,2013-08-31,2013,50,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-35,PAHO
NICARAGUA,CHINANDEGA,NA,"NICARAGUA, CHINANDEGA",NIC,2189,NI-CI,NA,2013-08-25,2013-08-31,2013,242,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-35,PAHO
NICARAGUA,CHONTALES,NA,"NICARAGUA, CHONTALES",NIC,2190,NI-CO,NA,2013-08-25,2013-08-31,2013,156,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-35,PAHO
NICARAGUA,ESTELI,NA,"NICARAGUA, ESTELI",NIC,2191,NI-ES,NA,2013-08-25,2013-08-31,2013,97,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-35,PAHO
NICARAGUA,GRANADA,NA,"NICARAGUA, GRANADA",NIC,2192,NI-GR,NA,2013-08-25,2013-08-31,2013,11,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-35,PAHO
NICARAGUA,JINOTEGA,NA,"NICARAGUA, JINOTEGA",NIC,2193,NI-JI,NA,2013-08-25,2013-08-31,2013,38,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-35,PAHO
NICARAGUA,LEON,NA,"NICARAGUA, LEON",NIC,2194,NI-LE,NA,2013-08-25,2013-08-31,2013,127,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-35,PAHO
NICARAGUA,MADRIZ,NA,"NICARAGUA, MADRIZ",NIC,2195,NI-MD,NA,2013-08-25,2013-08-31,2013,49,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-35,PAHO
NICARAGUA,MANAGUA,NA,"NICARAGUA, MANAGUA",NIC,2196,NI-MN,NA,2013-08-25,2013-08-31,2013,336,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-35,PAHO
NICARAGUA,MASAYA,NA,"NICARAGUA, MASAYA",NIC,2197,NI-MS,NA,2013-08-25,2013-08-31,2013,37,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-35,PAHO
NICARAGUA,MATAGALPA,NA,"NICARAGUA, MATAGALPA",NIC,2198,NI-MT,NA,2013-08-25,2013-08-31,2013,67,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-35,PAHO
NICARAGUA,NUEVA SEGOVIA,NA,"NICARAGUA, NUEVA SEGOVIA",NIC,2199,NI-NS,NA,2013-08-25,2013-08-31,2013,71,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-35,PAHO
NICARAGUA,REGION AUTONOMA DEL ATLANTICO SUR,NA,"NICARAGUA, REGION AUTONOMA DEL ATLANTICO SUR",NIC,2186,NI-AS,NA,2013-08-25,2013-08-31,2013,9,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-35,PAHO
NICARAGUA,RIO SAN JUAN,NA,"NICARAGUA, RIO SAN JUAN",NIC,2200,NI-SJ,NA,2013-08-25,2013-08-31,2013,12,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-35,PAHO
NICARAGUA,RIVAS,NA,"NICARAGUA, RIVAS",NIC,2201,NI-RI,NA,2013-08-25,2013-08-31,2013,9,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-35,PAHO
NICARAGUA,ZELAYA CENTRAL,NA,"NICARAGUA, ZELAYA CENTRAL",NIC,2186,NI-AS,NA,2013-08-25,2013-08-31,2013,42,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-35,PAHO
NICARAGUA,BILWI,NA,"NICARAGUA, BILWI",NIC,2185,NI-AN,NA,2013-09-01,2013-09-07,2013,4,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-36,PAHO
NICARAGUA,BOACO,NA,"NICARAGUA, BOACO",NIC,2187,NI-BO,NA,2013-09-01,2013-09-07,2013,16,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-36,PAHO
NICARAGUA,CARAZO,NA,"NICARAGUA, CARAZO",NIC,2188,NI-CA,NA,2013-09-01,2013-09-07,2013,54,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-36,PAHO
NICARAGUA,CHINANDEGA,NA,"NICARAGUA, CHINANDEGA",NIC,2189,NI-CI,NA,2013-09-01,2013-09-07,2013,204,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-36,PAHO
NICARAGUA,CHONTALES,NA,"NICARAGUA, CHONTALES",NIC,2190,NI-CO,NA,2013-09-01,2013-09-07,2013,132,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-36,PAHO
NICARAGUA,ESTELI,NA,"NICARAGUA, ESTELI",NIC,2191,NI-ES,NA,2013-09-01,2013-09-07,2013,106,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-36,PAHO
NICARAGUA,GRANADA,NA,"NICARAGUA, GRANADA",NIC,2192,NI-GR,NA,2013-09-01,2013-09-07,2013,16,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-36,PAHO
NICARAGUA,JINOTEGA,NA,"NICARAGUA, JINOTEGA",NIC,2193,NI-JI,NA,2013-09-01,2013-09-07,2013,14,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-36,PAHO
NICARAGUA,LEON,NA,"NICARAGUA, LEON",NIC,2194,NI-LE,NA,2013-09-01,2013-09-07,2013,135,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-36,PAHO
NICARAGUA,MADRIZ,NA,"NICARAGUA, MADRIZ",NIC,2195,NI-MD,NA,2013-09-01,2013-09-07,2013,60,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-36,PAHO
NICARAGUA,MANAGUA,NA,"NICARAGUA, MANAGUA",NIC,2196,NI-MN,NA,2013-09-01,2013-09-07,2013,332,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-36,PAHO
NICARAGUA,MASAYA,NA,"NICARAGUA, MASAYA",NIC,2197,NI-MS,NA,2013-09-01,2013-09-07,2013,27,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-36,PAHO
NICARAGUA,MATAGALPA,NA,"NICARAGUA, MATAGALPA",NIC,2198,NI-MT,NA,2013-09-01,2013-09-07,2013,63,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-36,PAHO
NICARAGUA,NUEVA SEGOVIA,NA,"NICARAGUA, NUEVA SEGOVIA",NIC,2199,NI-NS,NA,2013-09-01,2013-09-07,2013,42,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-36,PAHO
NICARAGUA,REGION AUTONOMA DEL ATLANTICO SUR,NA,"NICARAGUA, REGION AUTONOMA DEL ATLANTICO SUR",NIC,2186,NI-AS,NA,2013-09-01,2013-09-07,2013,0,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-36,PAHO
NICARAGUA,RIO SAN JUAN,NA,"NICARAGUA, RIO SAN JUAN",NIC,2200,NI-SJ,NA,2013-09-01,2013-09-07,2013,8,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-36,PAHO
NICARAGUA,RIVAS,NA,"NICARAGUA, RIVAS",NIC,2201,NI-RI,NA,2013-09-01,2013-09-07,2013,6,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-36,PAHO
NICARAGUA,ZELAYA CENTRAL,NA,"NICARAGUA, ZELAYA CENTRAL",NIC,2186,NI-AS,NA,2013-09-01,2013-09-07,2013,27,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-36,PAHO
NICARAGUA,BILWI,NA,"NICARAGUA, BILWI",NIC,2185,NI-AN,NA,2013-09-08,2013-09-14,2013,18,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-37,PAHO
NICARAGUA,BOACO,NA,"NICARAGUA, BOACO",NIC,2187,NI-BO,NA,2013-09-08,2013-09-14,2013,18,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-37,PAHO
NICARAGUA,CARAZO,NA,"NICARAGUA, CARAZO",NIC,2188,NI-CA,NA,2013-09-08,2013-09-14,2013,40,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-37,PAHO
NICARAGUA,CHINANDEGA,NA,"NICARAGUA, CHINANDEGA",NIC,2189,NI-CI,NA,2013-09-08,2013-09-14,2013,220,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-37,PAHO
NICARAGUA,CHONTALES,NA,"NICARAGUA, CHONTALES",NIC,2190,NI-CO,NA,2013-09-08,2013-09-14,2013,125,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-37,PAHO
NICARAGUA,ESTELI,NA,"NICARAGUA, ESTELI",NIC,2191,NI-ES,NA,2013-09-08,2013-09-14,2013,70,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-37,PAHO
NICARAGUA,GRANADA,NA,"NICARAGUA, GRANADA",NIC,2192,NI-GR,NA,2013-09-08,2013-09-14,2013,13,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-37,PAHO
NICARAGUA,JINOTEGA,NA,"NICARAGUA, JINOTEGA",NIC,2193,NI-JI,NA,2013-09-08,2013-09-14,2013,16,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-37,PAHO
NICARAGUA,LEON,NA,"NICARAGUA, LEON",NIC,2194,NI-LE,NA,2013-09-08,2013-09-14,2013,112,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-37,PAHO
NICARAGUA,MADRIZ,NA,"NICARAGUA, MADRIZ",NIC,2195,NI-MD,NA,2013-09-08,2013-09-14,2013,35,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-37,PAHO
NICARAGUA,MANAGUA,NA,"NICARAGUA, MANAGUA",NIC,2196,NI-MN,NA,2013-09-08,2013-09-14,2013,304,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-37,PAHO
NICARAGUA,MASAYA,NA,"NICARAGUA, MASAYA",NIC,2197,NI-MS,NA,2013-09-08,2013-09-14,2013,29,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-37,PAHO
NICARAGUA,MATAGALPA,NA,"NICARAGUA, MATAGALPA",NIC,2198,NI-MT,NA,2013-09-08,2013-09-14,2013,55,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-37,PAHO
NICARAGUA,NUEVA SEGOVIA,NA,"NICARAGUA, NUEVA SEGOVIA",NIC,2199,NI-NS,NA,2013-09-08,2013-09-14,2013,55,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-37,PAHO
NICARAGUA,REGION AUTONOMA DEL ATLANTICO SUR,NA,"NICARAGUA, REGION AUTONOMA DEL ATLANTICO SUR",NIC,2186,NI-AS,NA,2013-09-08,2013-09-14,2013,4,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-37,PAHO
NICARAGUA,RIO SAN JUAN,NA,"NICARAGUA, RIO SAN JUAN",NIC,2200,NI-SJ,NA,2013-09-08,2013-09-14,2013,6,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-37,PAHO
NICARAGUA,RIVAS,NA,"NICARAGUA, RIVAS",NIC,2201,NI-RI,NA,2013-09-08,2013-09-14,2013,11,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-37,PAHO
NICARAGUA,ZELAYA CENTRAL,NA,"NICARAGUA, ZELAYA CENTRAL",NIC,2186,NI-AS,NA,2013-09-08,2013-09-14,2013,12,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-37,PAHO
NICARAGUA,BILWI,NA,"NICARAGUA, BILWI",NIC,2185,NI-AN,NA,2013-09-15,2013-09-21,2013,4,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-38,PAHO
NICARAGUA,BOACO,NA,"NICARAGUA, BOACO",NIC,2187,NI-BO,NA,2013-09-15,2013-09-21,2013,14,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-38,PAHO
NICARAGUA,CARAZO,NA,"NICARAGUA, CARAZO",NIC,2188,NI-CA,NA,2013-09-15,2013-09-21,2013,26,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-38,PAHO
NICARAGUA,CHINANDEGA,NA,"NICARAGUA, CHINANDEGA",NIC,2189,NI-CI,NA,2013-09-15,2013-09-21,2013,142,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-38,PAHO
NICARAGUA,CHONTALES,NA,"NICARAGUA, CHONTALES",NIC,2190,NI-CO,NA,2013-09-15,2013-09-21,2013,72,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-38,PAHO
NICARAGUA,ESTELI,NA,"NICARAGUA, ESTELI",NIC,2191,NI-ES,NA,2013-09-15,2013-09-21,2013,70,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-38,PAHO
NICARAGUA,GRANADA,NA,"NICARAGUA, GRANADA",NIC,2192,NI-GR,NA,2013-09-15,2013-09-21,2013,11,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-38,PAHO
NICARAGUA,JINOTEGA,NA,"NICARAGUA, JINOTEGA",NIC,2193,NI-JI,NA,2013-09-15,2013-09-21,2013,11,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-38,PAHO
NICARAGUA,LEON,NA,"NICARAGUA, LEON",NIC,2194,NI-LE,NA,2013-09-15,2013-09-21,2013,126,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-38,PAHO
NICARAGUA,MADRIZ,NA,"NICARAGUA, MADRIZ",NIC,2195,NI-MD,NA,2013-09-15,2013-09-21,2013,21,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-38,PAHO
NICARAGUA,MANAGUA,NA,"NICARAGUA, MANAGUA",NIC,2196,NI-MN,NA,2013-09-15,2013-09-21,2013,336,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-38,PAHO
NICARAGUA,MASAYA,NA,"NICARAGUA, MASAYA",NIC,2197,NI-MS,NA,2013-09-15,2013-09-21,2013,31,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-38,PAHO
NICARAGUA,MATAGALPA,NA,"NICARAGUA, MATAGALPA",NIC,2198,NI-MT,NA,2013-09-15,2013-09-21,2013,37,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-38,PAHO
NICARAGUA,NUEVA SEGOVIA,NA,"NICARAGUA, NUEVA SEGOVIA",NIC,2199,NI-NS,NA,2013-09-15,2013-09-21,2013,45,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-38,PAHO
NICARAGUA,REGION AUTONOMA DEL ATLANTICO SUR,NA,"NICARAGUA, REGION AUTONOMA DEL ATLANTICO SUR",NIC,2186,NI-AS,NA,2013-09-15,2013-09-21,2013,6,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-38,PAHO
NICARAGUA,RIO SAN JUAN,NA,"NICARAGUA, RIO SAN JUAN",NIC,2200,NI-SJ,NA,2013-09-15,2013-09-21,2013,8,Total,Admin1,Week,WHOPAHO-NIC-20042022-W01-38,PAHO
